Date,Open,High,Low,Close,Adj Close,Volume
2019-06-03,7450.000000,7450.000000,7450.000000,7450.000000,6942.537109,0
2019-06-04,7450.000000,7450.000000,7450.000000,7450.000000,6942.537109,0
2019-06-05,7450.000000,7450.000000,7450.000000,7450.000000,6942.537109,0
2019-06-06,7450.000000,7450.000000,7450.000000,7450.000000,6942.537109,0
2019-06-07,7450.000000,7450.000000,7450.000000,7450.000000,6942.537109,0
2019-06-10,7575.000000,7700.000000,7550.000000,7675.000000,7152.210938,50332200
2019-06-11,7525.000000,7675.000000,7450.000000,7625.000000,7105.616211,37387000
2019-06-12,7500.000000,7575.000000,7450.000000,7500.000000,6989.130859,27570300
2019-06-13,7450.000000,7525.000000,7375.000000,7500.000000,6989.130859,33860400
2019-06-14,7500.000000,7575.000000,7400.000000,7425.000000,6919.239258,28282900
2019-06-17,7425.000000,7450.000000,7375.000000,7375.000000,6872.645508,11239700
2019-06-18,7425.000000,7500.000000,7400.000000,7500.000000,6989.130859,17393200
2019-06-19,null,null,null,null,null,null
2019-06-20,7575.000000,7625.000000,7500.000000,7600.000000,7082.318848,26961500
2019-06-21,7625.000000,7625.000000,7350.000000,7450.000000,6942.537109,72597200
2019-06-24,7375.000000,7450.000000,7300.000000,7350.000000,6849.348633,23779400
2019-06-25,7275.000000,7400.000000,7275.000000,7350.000000,6849.348633,23606900
2019-06-26,7375.000000,7375.000000,7225.000000,7250.000000,6756.160156,20215500
2019-06-27,7250.000000,7425.000000,7250.000000,7375.000000,6872.645508,24916300
2019-06-28,7400.000000,7475.000000,7350.000000,7450.000000,6942.537109,22286100
2019-07-01,7475.000000,7500.000000,7300.000000,7375.000000,6872.645508,28466100
2019-07-02,7400.000000,7400.000000,7250.000000,7300.000000,6802.753906,30466600
2019-07-03,7275.000000,7350.000000,7225.000000,7275.000000,6779.457031,30525700
2019-07-04,7300.000000,7300.000000,7200.000000,7250.000000,6756.160156,25196500
2019-07-05,7200.000000,7250.000000,7150.000000,7150.000000,6662.971191,17084700
2019-07-08,7225.000000,7325.000000,7175.000000,7300.000000,6802.753906,20878100
2019-07-09,7325.000000,7325.000000,7225.000000,7275.000000,6779.457031,21689700
2019-07-10,7325.000000,7450.000000,7300.000000,7450.000000,6942.537109,39466400
2019-07-11,7475.000000,7525.000000,7425.000000,7525.000000,7012.428223,33821300
2019-07-12,7500.000000,7500.000000,7400.000000,7450.000000,6942.537109,31711400
2019-07-15,7500.000000,7500.000000,7400.000000,7425.000000,6919.239258,26628700
2019-07-16,7450.000000,7475.000000,7400.000000,7450.000000,6942.537109,18188000
2019-07-17,7400.000000,7400.000000,7100.000000,7100.000000,6616.377441,56668400
2019-07-18,7100.000000,7200.000000,7075.000000,7150.000000,6662.971191,22334900
2019-07-19,7175.000000,7200.000000,7075.000000,7100.000000,6616.377441,28008400
2019-07-22,7100.000000,7150.000000,7050.000000,7100.000000,6616.377441,18040600
2019-07-23,7150.000000,7200.000000,7125.000000,7150.000000,6662.971191,25156100
2019-07-24,7225.000000,7250.000000,7175.000000,7175.000000,6686.268066,25597700
2019-07-25,7225.000000,7300.000000,7175.000000,7300.000000,6802.753906,35643500
2019-07-26,7175.000000,7175.000000,7075.000000,7075.000000,6593.080566,26627900
2019-07-29,7075.000000,7175.000000,7050.000000,7175.000000,6686.268066,18841000
2019-07-30,7175.000000,7275.000000,7175.000000,7275.000000,6779.457031,30765800
2019-07-31,7150.000000,7200.000000,7000.000000,7000.000000,6523.188965,61515300
2019-08-01,7000.000000,7075.000000,6975.000000,7025.000000,6546.486328,37270900
2019-08-02,6950.000000,7100.000000,6950.000000,7075.000000,6593.080566,40942800
2019-08-05,6975.000000,7025.000000,6900.000000,6925.000000,6453.297852,44819000
2019-08-06,6800.000000,6900.000000,6750.000000,6750.000000,6290.217773,55429900
2019-08-07,6750.000000,6850.000000,6725.000000,6725.000000,6266.920898,31631500
2019-08-08,6750.000000,6950.000000,6750.000000,6900.000000,6430.000000,31521500
2019-08-09,6900.000000,6950.000000,6775.000000,6775.000000,6313.515137,22712900
2019-08-12,6850.000000,6850.000000,6725.000000,6750.000000,6290.217773,17186100
2019-08-13,6750.000000,6750.000000,6600.000000,6675.000000,6220.326660,34123600
2019-08-14,6725.000000,6750.000000,6600.000000,6675.000000,6220.326660,36012100
2019-08-15,6600.000000,6625.000000,6500.000000,6525.000000,6080.543945,36960700
2019-08-16,6575.000000,6600.000000,6500.000000,6500.000000,6057.246094,24416100
2019-08-19,6600.000000,6600.000000,6425.000000,6425.000000,5987.355957,31718800
2019-08-20,6475.000000,6500.000000,6375.000000,6425.000000,5987.355957,29465900
2019-08-21,6425.000000,6500.000000,6350.000000,6350.000000,5917.463867,21306900
2019-08-22,6375.000000,6400.000000,6250.000000,6325.000000,5894.167480,53070300
2019-08-23,6350.000000,6575.000000,6275.000000,6575.000000,6127.138184,35340800
2019-08-26,6475.000000,6650.000000,6425.000000,6575.000000,6127.138184,24275700
2019-08-27,6625.000000,6625.000000,6500.000000,6525.000000,6080.543945,79684000
2019-08-28,6525.000000,6575.000000,6425.000000,6450.000000,6010.652832,28499000
2019-08-29,6475.000000,6500.000000,6425.000000,6425.000000,5987.355957,18028100
2019-08-30,6500.000000,6750.000000,6475.000000,6675.000000,6220.326660,53158400
2019-09-02,6725.000000,6725.000000,6550.000000,6550.000000,6103.841309,18009100
2019-09-03,6600.000000,6600.000000,6400.000000,6475.000000,6033.949219,26812500
2019-09-04,6475.000000,6500.000000,6375.000000,6500.000000,6057.246094,25562700
2019-09-05,6575.000000,6700.000000,6525.000000,6700.000000,6243.623535,26551900
2019-09-06,6725.000000,6750.000000,6650.000000,6750.000000,6290.217773,21425300
2019-09-09,6750.000000,6750.000000,6625.000000,6650.000000,6197.029297,21619600
2019-09-10,6675.000000,6725.000000,6600.000000,6675.000000,6220.326660,20241600
2019-09-11,6700.000000,6925.000000,6675.000000,6925.000000,6453.297852,29449700
2019-09-12,6900.000000,6925.000000,6750.000000,6750.000000,6290.217773,18842400
2019-09-13,6850.000000,6875.000000,6725.000000,6750.000000,6290.217773,13398000
2019-09-16,6750.000000,6775.000000,6575.000000,6700.000000,6243.623535,25529200
2019-09-17,6700.000000,6725.000000,6475.000000,6475.000000,6033.949219,27745300
2019-09-18,6525.000000,6700.000000,6500.000000,6700.000000,6243.623535,24627700
2019-09-19,6725.000000,6725.000000,6575.000000,6600.000000,6150.435059,13478800
2019-09-20,6575.000000,6600.000000,6525.000000,6575.000000,6127.138184,45888900
2019-09-23,6575.000000,6625.000000,6550.000000,6625.000000,6173.732422,14044900
2019-09-24,6575.000000,6625.000000,6450.000000,6475.000000,6033.949219,29738600
2019-09-25,6400.000000,6500.000000,6400.000000,6500.000000,6057.246094,17781500
2019-09-26,6575.000000,6700.000000,6525.000000,6700.000000,6243.623535,37979500
2019-09-27,6700.000000,6700.000000,6600.000000,6650.000000,6197.029297,9831000
2019-09-30,6650.000000,6675.000000,6575.000000,6600.000000,6150.435059,21089600
2019-10-01,6550.000000,6625.000000,6550.000000,6550.000000,6103.841309,7452500
2019-10-02,6500.000000,6550.000000,6450.000000,6450.000000,6010.652832,11128500
2019-10-03,6400.000000,6500.000000,6300.000000,6475.000000,6033.949219,20769800
2019-10-04,6550.000000,6550.000000,6400.000000,6425.000000,5987.355957,10680600
2019-10-07,6400.000000,6450.000000,6300.000000,6325.000000,5946.926270,13250100
2019-10-08,6325.000000,6400.000000,6275.000000,6350.000000,5970.431152,25385900
2019-10-09,6300.000000,6350.000000,6250.000000,6275.000000,5899.914551,15376200
2019-10-10,6275.000000,6350.000000,6250.000000,6275.000000,5899.914551,12172600
2019-10-11,6275.000000,6475.000000,6275.000000,6475.000000,6087.959473,16181100
2019-10-14,6550.000000,6600.000000,6375.000000,6425.000000,6040.948730,21236100
2019-10-15,6400.000000,6425.000000,6350.000000,6400.000000,6017.442871,20590600
2019-10-16,6400.000000,6425.000000,6300.000000,6375.000000,5993.937500,32586000
2019-10-17,6350.000000,6625.000000,6325.000000,6625.000000,6228.993652,49979500
2019-10-18,6650.000000,6750.000000,6550.000000,6700.000000,6299.510254,38012800
2019-10-21,6700.000000,6750.000000,6600.000000,6725.000000,6323.016113,12245000
2019-10-22,6750.000000,6750.000000,6550.000000,6750.000000,6346.521484,32099000
2019-10-23,6700.000000,6775.000000,6650.000000,6750.000000,6346.521484,28015600
2019-10-24,6800.000000,6975.000000,6750.000000,6950.000000,6534.566406,44294700
2019-10-25,6950.000000,6975.000000,6775.000000,6800.000000,6393.533203,25245600
2019-10-28,6800.000000,6900.000000,6775.000000,6900.000000,6487.555176,12206400
2019-10-29,6875.000000,6975.000000,6875.000000,6975.000000,6558.072266,32681600
2019-10-30,7000.000000,7000.000000,6875.000000,6950.000000,6534.566406,22319800
2019-10-31,6950.000000,6975.000000,6825.000000,6950.000000,6534.566406,26502100
2019-11-01,6975.000000,6975.000000,6725.000000,6800.000000,6393.533203,17213000
2019-11-04,6800.000000,6825.000000,6700.000000,6700.000000,6299.510254,19339100
2019-11-05,6775.000000,6950.000000,6750.000000,6900.000000,6487.555176,42041800
2019-11-06,6975.000000,6975.000000,6825.000000,6850.000000,6440.544434,29565500
2019-11-07,6925.000000,6925.000000,6650.000000,6725.000000,6323.016113,29891900
2019-11-08,6700.000000,6700.000000,6550.000000,6625.000000,6228.993652,34878600
2019-11-11,6650.000000,6650.000000,6550.000000,6650.000000,6252.499023,19373700
2019-11-12,6650.000000,6800.000000,6550.000000,6775.000000,6370.027344,29633100
2019-11-13,6775.000000,6775.000000,6675.000000,6725.000000,6323.016113,20566300
2019-11-14,6675.000000,6700.000000,6550.000000,6575.000000,6181.982422,18695900
2019-11-15,6650.000000,6650.000000,6475.000000,6525.000000,6134.971191,30343300
2019-11-18,6525.000000,6600.000000,6525.000000,6600.000000,6205.487793,27729100
2019-11-19,6650.000000,6700.000000,6575.000000,6650.000000,6252.499023,18139800
2019-11-20,6600.000000,6675.000000,6550.000000,6625.000000,6228.993652,24083000
2019-11-21,6550.000000,6650.000000,6525.000000,6600.000000,6205.487793,19675100
2019-11-22,6600.000000,6650.000000,6575.000000,6625.000000,6228.993652,23600000
2019-11-25,6600.000000,6600.000000,6475.000000,6500.000000,6111.464844,24848800
2019-11-26,6575.000000,6575.000000,6350.000000,6350.000000,5970.431152,79166300
2019-11-27,6400.000000,6475.000000,6350.000000,6425.000000,6040.948730,37566700
2019-11-28,6425.000000,6425.000000,6350.000000,6400.000000,6017.442871,17353400
2019-11-29,6400.000000,6575.000000,6375.000000,6500.000000,6111.464844,33440400
2019-12-02,6500.000000,6650.000000,6500.000000,6650.000000,6252.499023,22114700
2019-12-03,6650.000000,6675.000000,6525.000000,6525.000000,6134.971191,15510600
2019-12-04,6500.000000,6575.000000,6475.000000,6550.000000,6158.477051,16154100
2019-12-05,6600.000000,6700.000000,6550.000000,6700.000000,6299.510254,26468200
2019-12-06,6675.000000,6775.000000,6625.000000,6775.000000,6370.027344,27395100
2019-12-09,6775.000000,6775.000000,6625.000000,6675.000000,6276.004883,16336900
2019-12-10,6625.000000,6750.000000,6625.000000,6650.000000,6252.499023,19229100
2019-12-11,6675.000000,6675.000000,6550.000000,6550.000000,6158.477051,22787600
2019-12-12,6575.000000,6600.000000,6550.000000,6550.000000,6158.477051,16626700
2019-12-13,6700.000000,6900.000000,6700.000000,6850.000000,6440.544434,66943600
2019-12-16,6900.000000,7025.000000,6875.000000,6975.000000,6558.072266,43517600
2019-12-17,6975.000000,7000.000000,6875.000000,6950.000000,6534.566406,29835500
2019-12-18,6875.000000,6925.000000,6750.000000,6900.000000,6487.555176,31614900
2019-12-19,6875.000000,6900.000000,6775.000000,6850.000000,6440.544434,17259400
2019-12-20,6850.000000,6925.000000,6750.000000,6925.000000,6511.061523,38886700
2019-12-23,7000.000000,7000.000000,6775.000000,6900.000000,6487.555176,23654800
2019-12-26,6800.000000,6950.000000,6800.000000,6875.000000,6464.049805,18685200
2019-12-27,6925.000000,6925.000000,6850.000000,6925.000000,6511.061523,13714400
2019-12-30,6925.000000,6950.000000,6850.000000,6925.000000,6511.061523,25494000
2020-01-02,6925.000000,6925.000000,6775.000000,6875.000000,6464.049805,15008600
2020-01-03,6925.000000,6950.000000,6825.000000,6950.000000,6534.566406,19068800
2020-01-06,6900.000000,6900.000000,6750.000000,6750.000000,6346.521484,22261900
2020-01-07,6800.000000,6825.000000,6675.000000,6775.000000,6370.027344,27963000
2020-01-08,6700.000000,6825.000000,6700.000000,6775.000000,6370.027344,15150400
2020-01-09,6800.000000,6875.000000,6750.000000,6875.000000,6464.049805,19691200
2020-01-10,6900.000000,6925.000000,6825.000000,6825.000000,6417.038574,17687600
2020-01-13,6850.000000,6925.000000,6825.000000,6925.000000,6511.061523,29585200
2020-01-14,6975.000000,7175.000000,6925.000000,7175.000000,6746.117188,41214400
2020-01-15,7150.000000,7250.000000,7025.000000,7200.000000,6769.623047,38535100
2020-01-16,7125.000000,7200.000000,7075.000000,7125.000000,6699.105957,38504400
2020-01-17,7075.000000,7150.000000,7000.000000,7075.000000,6652.095215,26714800
2020-01-20,7100.000000,7125.000000,6975.000000,7000.000000,6581.578125,22389100
2020-01-21,7025.000000,7025.000000,6925.000000,7025.000000,6605.083984,12520300
2020-01-22,7025.000000,7075.000000,6975.000000,7000.000000,6581.578125,20100300
2020-01-23,7050.000000,7100.000000,7000.000000,7050.000000,6628.589355,18020200
2020-01-24,7000.000000,7050.000000,6975.000000,6975.000000,6558.072266,13710000
2020-01-27,6975.000000,6975.000000,6700.000000,6725.000000,6323.016113,17470800
2020-01-28,6675.000000,6825.000000,6650.000000,6825.000000,6417.038574,23466100
2020-01-29,6850.000000,6850.000000,6750.000000,6825.000000,6417.038574,12646100
2020-01-30,6775.000000,6800.000000,6625.000000,6625.000000,6228.993652,25324800
2020-01-31,6650.000000,6675.000000,6350.000000,6350.000000,5970.431152,66460400
2020-02-03,6275.000000,6425.000000,6250.000000,6275.000000,5899.914551,34538400
2020-02-04,6350.000000,6450.000000,6300.000000,6400.000000,6017.442871,46272800
2020-02-05,6450.000000,6500.000000,6300.000000,6400.000000,6017.442871,32227100
2020-02-06,6500.000000,6525.000000,6425.000000,6500.000000,6111.464844,26015800
2020-02-07,6550.000000,6550.000000,6400.000000,6400.000000,6017.442871,13918700
2020-02-10,6400.000000,6400.000000,6175.000000,6200.000000,5829.397461,45366900
2020-02-11,6300.000000,6300.000000,6050.000000,6100.000000,5735.375488,54325000
2020-02-12,6075.000000,6100.000000,5925.000000,5975.000000,5617.847168,51100700
2020-02-13,5975.000000,6025.000000,5925.000000,5950.000000,5594.341309,33021700
2020-02-14,5975.000000,6100.000000,5925.000000,6100.000000,5735.375488,60901000
2020-02-17,6150.000000,6175.000000,6050.000000,6100.000000,5735.375488,16567600
2020-02-18,6050.000000,6200.000000,6050.000000,6100.000000,5735.375488,27960300
2020-02-19,6175.000000,6250.000000,6150.000000,6250.000000,5876.409180,35186100
2020-02-20,6275.000000,6275.000000,6125.000000,6275.000000,5899.914551,37995400
2020-02-21,6275.000000,6300.000000,6150.000000,6200.000000,5829.397461,33804700
2020-02-24,6050.000000,6150.000000,6025.000000,6100.000000,5735.375488,34190600
2020-02-25,6000.000000,6275.000000,5975.000000,6225.000000,5852.902832,40723200
2020-02-26,6100.000000,6150.000000,6050.000000,6050.000000,5688.363281,34453700
2020-02-27,6100.000000,6100.000000,5950.000000,5950.000000,5594.341309,44801100
2020-02-28,5850.000000,5850.000000,5525.000000,5525.000000,5194.745605,100693900
2020-03-02,5700.000000,5850.000000,5625.000000,5700.000000,5359.285645,63765800
2020-03-03,5850.000000,5975.000000,5775.000000,5900.000000,5547.330078,53817300
2020-03-04,5900.000000,6025.000000,5875.000000,5975.000000,5617.847168,43566600
2020-03-05,6025.000000,6050.000000,5875.000000,6050.000000,5688.363281,40537300
2020-03-06,5950.000000,5950.000000,5675.000000,5675.000000,5335.779297,31282500
2020-03-09,5500.000000,5500.000000,5025.000000,5025.000000,4724.632813,87904100
2020-03-10,5100.000000,5325.000000,5100.000000,5150.000000,4842.161133,86444600
2020-03-11,5150.000000,5175.000000,5050.000000,5125.000000,4818.654785,45134700
2020-03-12,5000.000000,5025.000000,4820.000000,4910.000000,4616.506836,64824200
2020-03-13,4910.000000,4910.000000,4910.000000,4910.000000,4616.506836,0
2020-03-16,4770.000000,4770.000000,4530.000000,4590.000000,4315.635254,55655900
2020-03-17,4590.000000,4600.000000,4270.000000,4270.000000,4014.762695,67166600
2020-03-18,4290.000000,4350.000000,3980.000000,4150.000000,3901.935791,61972000
2020-03-19,4020.000000,4020.000000,3860.000000,3860.000000,3629.270264,27066700
2020-03-20,3890.000000,3900.000000,3590.000000,3780.000000,3554.052246,141147800
2020-03-23,3780.000000,3780.000000,3520.000000,3520.000000,3309.593750,40318500
2020-03-24,3570.000000,3610.000000,3280.000000,3280.000000,3083.939453,89502100
2020-03-26,3220.000000,3680.000000,3220.000000,3620.000000,3403.616211,180290700
2020-03-27,3650.000000,4360.000000,3650.000000,4080.000000,3836.119873,150312000
2020-03-30,4080.000000,4080.000000,3800.000000,3800.000000,3572.856445,45490800
2020-03-31,3880.000000,3980.000000,3740.000000,3900.000000,3666.879150,62534800
2020-04-01,3880.000000,4090.000000,3650.000000,3770.000000,3544.649902,78042900
2020-04-02,3670.000000,3930.000000,3580.000000,3930.000000,3695.085938,39717300
2020-04-03,3990.000000,4050.000000,3860.000000,3900.000000,3666.879150,42577100
2020-04-06,3920.000000,4040.000000,3880.000000,4030.000000,3789.108398,71205800
2020-04-07,4060.000000,4250.000000,3960.000000,4060.000000,3817.315186,79018000
2020-04-08,4000.000000,4030.000000,3810.000000,3850.000000,3619.868164,55980400
2020-04-09,3870.000000,4120.000000,3870.000000,4090.000000,3845.522217,53526100
2020-04-13,4090.000000,4150.000000,3920.000000,3960.000000,3723.292969,27520900
2020-04-14,3960.000000,4030.000000,3920.000000,3960.000000,3723.292969,64571400
2020-04-15,4000.000000,4000.000000,3800.000000,3820.000000,3591.661133,86149800
2020-04-16,3780.000000,3780.000000,3620.000000,3620.000000,3403.616211,61494300
2020-04-17,3680.000000,3840.000000,3680.000000,3800.000000,3572.856445,78593000
2020-04-20,3800.000000,3830.000000,3710.000000,3720.000000,3497.638672,50406600
